frametime,,,0,,
0.004987,"0,004987","0,004987","0,310161",,
0.005984,"0,005984","0,005984","0,316145",,
0.005485,"0,005485","0,005485","0,32163",,
0.005486,"0,005486","0,005486","0,327116",0,
0.004989,"0,004989","0,004989","0,332105","0,004989",
0.004985,"0,004985","0,004985","0,33709","0,009974",
0.005485,"0,005485","0,005485","0,342575","0,015459",
0.005486,"0,005486","0,005486","0,348061","0,020945",
0.004988,"0,004988","0,004988","0,353049","0,025933",
0.005484,"0,005484","0,005484","0,358533","0,031417",
0.005986,"0,005986","0,005986","0,364519","0,037403",
0.006481,"0,006481","0,006481","0,371","0,043884",
0.005485,"0,005485","0,005485","0,376485","0,049369",
0.005487,"0,005487","0,005487","0,381972","0,054856",
0.005484,"0,005484","0,005484","0,387456","0,06034",
0.005740,"0,005740","0,00574","0,393196","0,06608",
0.005486,"0,005486","0,005486","0,398682","0,071566",
0.004987,"0,004987","0,004987","0,403669","0,076553",
0.005983,"0,005983","0,005983","0,409652","0,082536",
0.004987,"0,004987","0,004987","0,414639","0,087523",
0.004987,"0,004987","0,004987","0,419626","0,09251",
0.004987,"0,004987","0,004987","0,424613","0,097497",
0.005485,"0,005485","0,005485","0,430098","0,102982",
0.005485,"0,005485","0,005485","0,435583","0,108467",
0.005485,"0,005485","0,005485","0,441068","0,113952",
0.004986,"0,004986","0,004986","0,446054","0,118938",
0.004987,"0,004987","0,004987","0,451041","0,123925",
0.004987,"0,004987","0,004987","0,456028","0,128912",
0.004987,"0,004987","0,004987","0,461015","0,133899",
0.004987,"0,004987","0,004987","0,466002","0,138886",
0.005485,"0,005485","0,005485","0,471487","0,144371",
0.005984,"0,005984","0,005984","0,477471","0,150355",
0.004987,"0,004987","0,004987","0,482458","0,155342",
0.005485,"0,005485","0,005485","0,487943","0,160827",
0.005485,"0,005485","0,005485","0,493428","0,166312",
0.004986,"0,004986","0,004986","0,498414","0,171298",
0.004988,"0,004988","0,004988","0,503402","0,176286",
0.005485,"0,005485","0,005485","0,508887","0,181771",
0.004985,"0,004985","0,004985","0,513872","0,186756",
0.004987,"0,004987","0,004987","0,518859","0,191743",
0.005985,"0,005985","0,005985","0,524844","0,197728",
0.004987,"0,004987","0,004987","0,529831","0,202715",
0.004986,"0,004986","0,004986","0,534817","0,207701",
0.005987,"0,005987","0,005987","0,540804","0,213688",
0.004984,"0,004984","0,004984","0,545788","0,218672",
0.005484,"0,005484","0,005484","0,551272","0,224156",
0.004988,"0,004988","0,004988","0,55626","0,229144",
0.004987,"0,004987","0,004987","0,561247","0,234131",
0.004986,"0,004986","0,004986","0,566233","0,239117",
0.004986,"0,004986","0,004986","0,571219","0,244103",
0.005984,"0,005984","0,005984","0,577203","0,250087",
0.004488,"0,004488","0,004488","0,581691","0,254575",
0.004986,"0,004986","0,004986","0,586677","0,259561",
0.005985,"0,005985","0,005985","0,592662","0,265546",
0.005486,"0,005486","0,005486","0,598148","0,271032",
0.005485,"0,005485","0,005485","0,603633","0,276517",
0.004988,"0,004988","0,004988","0,608621","0,281505",
0.005484,"0,005484","0,005484","0,614105","0,286989",
0.005485,"0,005485","0,005485","0,61959","0,292474",
0.005984,"0,005984","0,005984","0,625574","0,298458",
0.005486,"0,005486","0,005486","0,63106","0,303944",
0.004986,"0,004986","0,004986","0,636046","0,30893",
0.005984,"0,005984","0,005984","0,64203","0,314914",
0.004986,"0,004986","0,004986","0,647016","0,3199",
0.005486,"0,005486","0,005486","0,652502","0,325386",
0.005487,"0,005487","0,005487","0,657989","0,330873",
0.004486,"0,004486","0,004486","0,662475","0,335359",
0.004986,"0,004986","0,004986","0,667461","0,340345",
0.005486,"0,005486","0,005486","0,672947","0,345831",
0.005485,"0,005485","0,005485","0,678432","0,351316",
0.005486,"0,005486","0,005486","0,683918","0,356802",
0.005485,"0,005485","0,005485","0,689403","0,362287",
0.004987,"0,004987","0,004987","0,69439","0,367274",
0.005486,"0,005486","0,005486","0,699876","0,37276",
0.004988,"0,004988","0,004988","0,704864","0,377748",
0.005983,"0,005983","0,005983","0,710847","0,383731",
0.004986,"0,004986","0,004986","0,715833","0,388717",
0.005486,"0,005486","0,005486","0,721319","0,394203",
0.005485,"0,005485","0,005485","0,726804","0,399688",
0.004986,"0,004986","0,004986","0,73179","0,404674",
0.005985,"0,005985","0,005985","0,737775","0,410659",
0.005485,"0,005485","0,005485","0,74326","0,416144",
0.004985,"0,004985","0,004985","0,748245","0,421129",
0.005486,"0,005486","0,005486","0,753731","0,426615",
0.004987,"0,004987","0,004987","0,758718","0,431602",
0.004986,"0,004986","0,004986","0,763704","0,436588",
0.004986,"0,004986","0,004986","0,76869","0,441574",
0.005984,"0,005984","0,005984","0,774674","0,447558",
0.005486,"0,005486","0,005486","0,78016","0,453044",
0.004488,"0,004488","0,004488","0,784648","0,457532",
0.005486,"0,005486","0,005486","0,790134","0,463018",
0.004987,"0,004987","0,004987","0,795121","0,468005",
0.004986,"0,004986","0,004986","0,800107","0,472991",
0.004488,"0,004488","0,004488","0,804595","0,477479",
0.005485,"0,005485","0,005485","0,81008","0,482964",
0.005985,"0,005985","0,005985","0,816065","0,488949",
0.004986,"0,004986","0,004986","0,821051","0,493935",
0.005485,"0,005485","0,005485","0,826536","0,49942",
0.004988,"0,004988","0,004988","0,831524","0,504408",
0.004988,"0,004988","0,004988","0,836512","0,509396",
0.005484,"0,005484","0,005484","0,841996","0,51488",
0.005486,"0,005486","0,005486","0,847482","0,520366",
0.004987,"0,004987","0,004987","0,852469","0,525353",
0.005486,"0,005486","0,005486","0,857955","0,530839",
0.004987,"0,004987","0,004987","0,862942","0,535826",
0.004986,"0,004986","0,004986","0,867928","0,540812",
0.005485,"0,005485","0,005485","0,873413","0,546297",
0.005485,"0,005485","0,005485","0,878898","0,551782",
0.005486,"0,005486","0,005486","0,884384","0,557268",
0.004986,"0,004986","0,004986","0,88937","0,562254",
0.004987,"0,004987","0,004987","0,894357","0,567241",
0.005984,"0,005984","0,005984","0,900341","0,573225",
0.004987,"0,004987","0,004987","0,905328","0,578212",
0.004986,"0,004986","0,004986","0,910314","0,583198",
0.004987,"0,004987","0,004987","0,915301","0,588185",
0.005485,"0,005485","0,005485","0,920786","0,59367",
0.004995,"0,004995","0,004995","0,925781","0,598665",
0.005479,"0,005479","0,005479","0,93126","0,604144",
0.004988,"0,004988","0,004988","0,936248","0,609132",
0.004987,"0,004987","0,004987","0,941235","0,614119",
0.004985,"0,004985","0,004985","0,94622","0,619104",
0.005486,"0,005486","0,005486","0,951706","0,62459",
0.004987,"0,004987","0,004987","0,956693","0,629577",
0.004986,"0,004986","0,004986","0,961679","0,634563",
0.004987,"0,004987","0,004987","0,966666","0,63955",
0.005486,"0,005486","0,005486","0,972152","0,645036",
0.004506,"0,004506","0,004506","0,976658","0,649542",
0.004988,"0,004988","0,004988","0,981646","0,65453",
0.005465,"0,005465","0,005465","0,987111","0,659995",
0.004987,"0,004987","0,004987","0,992098","0,664982",
0.004987,"0,004987","0,004987","0,997085","0,669969",
0.005485,"0,005485","0,005485","1,00257","0,675454",
0.004987,"0,004987","0,004987","1,007557","0,680440999999999",
0.004988,"0,004988","0,004988","1,012545","0,685428999999999",
0.004984,"0,004984","0,004984","1,017529","0,690413",
0.005486,"0,005486","0,005486","1,023015","0,695899",
0.005489,"0,005489","0,005489","1,028504","0,701387999999999",
0.005486,"0,005486","0,005486","1,03399","0,706873999999999",
0.004987,"0,004987","0,004987","1,038977","0,711860999999999",
0.005985,"0,005985","0,005985","1,044962","0,717845999999999",
0.005485,"0,005485","0,005485","1,050447","0,723330999999999",
0.004986,"0,004986","0,004986","1,055433","0,728316999999999",
0.005484,"0,005484","0,005484","1,060917","0,733800999999999",
0.004987,"0,004987","0,004987","1,065904","0,738787999999999",
0.004987,"0,004987","0,004987","1,070891","0,743774999999999",
0.005006,"0,005006","0,005006","1,075897","0,748780999999999",
0.004967,"0,004967","0,004967","1,080864","0,753747999999999",
0.005486,"0,005486","0,005486","1,08635","0,759233999999999",
0.005486,"0,005486","0,005486","1,091836","0,764719999999999",
0.004487,"0,004487","0,004487","1,096323","0,769206999999999",
0.004487,"0,004487","0,004487","1,10081","0,773693999999999",
0.005985,"0,005985","0,005985","1,106795","0,779678999999999",
0.005485,"0,005485","0,005485","1,11228","0,785163999999999",
0.004988,"0,004988","0,004988","1,117268","0,790151999999999",
0.004527,"0,004527","0,004527","1,121795","0,794678999999999",
0.005475,"0,005475","0,005475","1,12727","0,800153999999999",
0.005476,"0,005476","0,005476","1,132746","0,805629999999999",
0.005965,"0,005965","0,005965","1,138711","0,811594999999999",
0.005485,"0,005485","0,005485","1,144196","0,817079999999999",
0.005485,"0,005485","0,005485","1,149681","0,822564999999999",
0.004986,"0,004986","0,004986","1,154667","0,827550999999999",
0.005485,"0,005485","0,005485","1,160152","0,833035999999999",
0.004987,"0,004987","0,004987","1,165139","0,838022999999999",
0.005487,"0,005487","0,005487","1,170626","0,843509999999999",
0.004986,"0,004986","0,004986","1,175612","0,848495999999999",
0.005502,"0,005502","0,005502","1,181114","0,853997999999999",
0.004969,"0,004969","0,004969","1,186083","0,858966999999999",
0.005487,"0,005487","0,005487","1,19157","0,864453999999999",
0.004986,"0,004986","0,004986","1,196556","0,869439999999999",
0.005485,"0,005485","0,005485","1,202041","0,874924999999999",
0.004987,"0,004987","0,004987","1,207028","0,879911999999999",
0.004987,"0,004987","0,004987","1,212015","0,884898999999999",
0.005485,"0,005485","0,005485","1,2175","0,890383999999999",
0.004987,"0,004987","0,004987","1,222487","0,895370999999999",
0.004987,"0,004987","0,004987","1,227474","0,900357999999999",
0.004989,"0,004989","0,004989","1,232463","0,905346999999999",
0.005486,"0,005486","0,005486","1,237949","0,910832999999999",
0.005006,"0,005006","0,005006","1,242955","0,915838999999999",
0.005467,"0,005467","0,005467","1,248422","0,921305999999999",
0.004986,"0,004986","0,004986","1,253408","0,926291999999999",
0.005486,"0,005486","0,005486","1,258894","0,931777999999999",
0.005512,"0,005512","0,005512","1,264406","0,937289999999999",
0.005459,"0,005459","0,005459","1,269865","0,942748999999999",
0.005484,"0,005484","0,005484","1,275349","0,948232999999999",
0.005487,"0,005487","0,005487","1,280836","0,953719999999999",
0.005516,"0,005516","0,005516","1,286352","0,959235999999999",
0.005453,"0,005453","0,005453","1,291805","0,964688999999999",
0.005264,"0,005264","0,005264","1,297069","0,969952999999999",
0.005465,"0,005465","0,005465","1,302534","0,975417999999999",
0.005006,"0,005006","0,005006","1,30754","0,980423999999999",
0.005964,"0,005964","0,005964","1,313504","0,986387999999999",
0.005486,"0,005486","0,005486","1,31899","0,991873999999999",
0.005485,"0,005485","0,005485","1,324475","0,997358999999999",
0.005486,"0,005486","0,005486","1,329961","1,002845",
0.005484,"0,005484","0,005484","1,335445","1,008329",
0.004987,"0,004987","0,004987","1,340432","1,013316",
0.005487,"0,005487","0,005487","1,345919","1,018803",
0.005983,"0,005983","0,005983","1,351902","1,024786",
0.005485,"0,005485","0,005485","1,357387","1,030271",
0.006003,"0,006003","0,006003","1,36339","1,036274",
0.005467,"0,005467","0,005467","1,368857","1,041741",
0.005486,"0,005486","0,005486","1,374343","1,047227",
0.006483,"0,006483","0,006483","1,380826","1,05371",
0.005984,"0,005984","0,005984","1,38681","1,059694",
0.005983,"0,005983","0,005983","1,392793","1,065677",
0.005490,"0,005490","0,00549","1,398283","1,071167",
0.005483,"0,005483","0,005483","1,403766","1,07665",
0.004988,"0,004988","0,004988","1,408754","1,081638",
0.005485,"0,005485","0,005485","1,414239","1,087123",
0.005486,"0,005486","0,005486","1,419725","1,092609",
0.004986,"0,004986","0,004986","1,424711","1,097595",
0.005708,"0,005708","0,005708","1,430419","1,103303",
0.005476,"0,005476","0,005476","1,435895","1,108779",
0.004987,"0,004987","0,004987","1,440882","1,113766",
0.004987,"0,004987","0,004987","1,445869","1,118753",
0.005486,"0,005486","0,005486","1,451355","1,124239",
0.004986,"0,004986","0,004986","1,456341","1,129225",
0.004986,"0,004986","0,004986","1,461327","1,134211",
0.004987,"0,004987","0,004987","1,466314","1,139198",
0.005982,"0,005982","0,005982","1,472296","1,14518",
0.005486,"0,005486","0,005486","1,477782","1,150666","0,005302608294931"
0.004987,"0,004987","0,004987","1,482769",,
0.004986,"0,004986","0,004986","1,487755",,
0.005989,"0,005989","0,005989","1,493744",,
0.005483,"0,005483","0,005483","1,499227",,
0.004987,"0,004987","0,004987","1,504214",,
0.005485,"0,005485","0,005485","1,509699",,
0.004987,"0,004987","0,004987","1,514686",,
0.005484,"0,005484","0,005484","1,52017",,
0.004987,"0,004987","0,004987","1,525157",,
0.004988,"0,004988","0,004988","1,530145",,
0.005485,"0,005485","0,005485","1,53563",,
0.004988,"0,004988","0,004988","1,540618",,
0.004987,"0,004987","0,004987","1,545605",,
0.004986,"0,004986","0,004986","1,550591",,
0.005984,"0,005984","0,005984","1,556575",,
0.004988,"0,004988","0,004988","1,561563",,
0.004986,"0,004986","0,004986","1,566549",,
0.004987,"0,004987","0,004987","1,571536",,
0.005485,"0,005485","0,005485","1,577021",,
0.005485,"0,005485","0,005485","1,582506",,
0.005485,"0,005485","0,005485","1,587991",,
0.004987,"0,004987","0,004987","1,592978",,
0.005485,"0,005485","0,005485","1,598463",,
0.005486,"0,005486","0,005486","1,603949",,
0.004987,"0,004987","0,004987","1,608936",,
0.004986,"0,004986","0,004986","1,613922",,
0.004987,"0,004987","0,004987","1,618909",,
0.005485,"0,005485","0,005485","1,624394",,
0.005485,"0,005485","0,005485","1,629879",,
0.005485,"0,005485","0,005485","1,635364",,
0.005486,"0,005486","0,005486","1,64085",,
0.004507,"0,004507","0,004507","1,645357",,
0.005465,"0,005465","0,005465","1,650822",,
0.004986,"0,004986","0,004986","1,655808",,
0.005005,"0,005005","0,005005","1,660813",,
0.004970,"0,004970","0,00497","1,665783",,
0.004986,"0,004986","0,004986","1,670769",,
0.004987,"0,004987","0,004987","1,675756",,
0.005487,"0,005487","0,005487","1,681243",,
0.004488,"0,004488","0,004488","1,685731",,
0.004988,"0,004988","0,004988","1,690719",,
0.005487,"0,005487","0,005487","1,696206",,
0.004986,"0,004986","0,004986","1,701192",,
0.004988,"0,004988","0,004988","1,70618",,
0.004987,"0,004987","0,004987","1,711167",,
0.004985,"0,004985","0,004985","1,716152",,
0.005005,"0,005005","0,005005","1,721157",,
0.005965,"0,005965","0,005965","1,727122",,
0.004987,"0,004987","0,004987","1,732109",,
0.005485,"0,005485","0,005485","1,737594",,
0.004987,"0,004987","0,004987","1,742581",,
0.005485,"0,005485","0,005485","1,748066",,
0.004987,"0,004987","0,004987","1,753053",,
0.004986,"0,004986","0,004986","1,758039",,
0.005985,"0,005985","0,005985","1,764024",,
0.005485,"0,005485","0,005485","1,769509",,
0.005516,"0,005516","0,005516","1,775025",,
0.005456,"0,005456","0,005456","1,780481",,
0.005484,"0,005484","0,005484","1,785965",,
0.004987,"0,004987","0,004987","1,790952",,
0.004776,"0,004776","0,004776","1,795728",,
0.004996,"0,004996","0,004996","1,800724",,
0.005492,"0,005492","0,005492","1,806216",,
0.005463,"0,005463","0,005463","1,811679",,
0.004986,"0,004986","0,004986","1,816665",,
0.005486,"0,005486","0,005486","1,822151",,
0.004986,"0,004986","0,004986","1,827137",,
0.004987,"0,004987","0,004987","1,832124",,
0.005984,"0,005984","0,005984","1,838108",,
0.004509,"0,004509","0,004509","1,842617",,
0.005464,"0,005464","0,005464","1,848081",,
0.005487,"0,005487","0,005487","1,853568",,
0.005484,"0,005484","0,005484","1,859052",,
0.005984,"0,005984","0,005984","1,865036",,
0.005005,"0,005005","0,005005","1,870041",,
0.004970,"0,004970","0,00497","1,875011",,
0.005485,"0,005485","0,005485","1,880496",,
0.005485,"0,005485","0,005485","1,885981",,
0.004750,"0,004750","0,00475","1,890731",,
0.005479,"0,005479","0,005479","1,89621",,
0.005985,"0,005985","0,005985","1,902195",,
0.004986,"0,004986","0,004986","1,907181",,
0.004987,"0,004987","0,004987","1,912168",,
0.004987,"0,004987","0,004987","1,917155",,
0.003989,"0,003989","0,003989","1,921144",,
0.004504,"0,004504","0,004504","1,925648",,
0.004971,"0,004971","0,004971","1,930619",,
0.004506,"0,004506","0,004506","1,935125",,
0.004969,"0,004969","0,004969","1,940094","0,006198383386581",
