frametime
0.027147
0.006979
0.006981
0.006758
0.007336
0.003990
0.007017
0.005984
0.005929
0.005922
0.005984
0.004987
0.005897
0.005051
0.004985
0.004937
0.004985
0.004957
0.006007
0.005028
0.004957
0.005984
0.004988
0.007046
0.004905
0.005070
0.006069
0.005015
0.004987
0.006035
0.005949
0.004987
0.005199
0.004987
0.004921
0.005507
0.006870
0.005232
0.004647
0.004987
0.004987
0.005029
0.004444
0.004634
0.004987
0.005985
0.004961
0.006067
0.005984
0.005984
0.004986
0.004997
0.004500
0.005238
0.004820
0.004940
0.006417
0.005002
0.004987
0.004886
0.004987
0.005523
0.004986
0.006980
0.005041
0.005561
0.005059
0.005411
0.005969
0.004926
0.005472
0.005982
0.005957
0.004934
0.004990
0.005015
0.005051
0.005957
0.005079
0.004935
0.005898
0.005223
0.005961
0.005984
0.006006
0.005574
0.005932
0.005934
0.005906
0.006176
0.005928
0.005984
0.004992
0.005612
0.005605
0.005978
0.006279
0.006981
0.006316
0.007978
0.007961
0.005964
0.006035
0.005307
0.003956
0.004929
0.004962
0.005441
0.006193
0.006013
0.004997
0.005013
0.004987
0.005483
0.006076
0.005984
0.005015
0.005950
0.006009
0.005505
0.006393
0.006048
0.005954
0.006499
0.004987
0.006029
0.006001
0.005136
0.005776
0.005742
0.004935
0.006087
0.005956
0.006009
0.005692
0.006979
0.006030
0.006068
0.006055
0.003989
0.004984
0.003989
0.004542
0.005122
0.005984
0.006111
0.005918
0.005496
0.004729
0.004987
0.004981
0.005030
0.004544
0.005228
0.005957
0.005985
0.005160
0.004901
0.011913
0.006529
0.006984
0.006981
0.007156
0.008116
0.006648
0.007050
0.005956
0.006012
0.008060
0.007055
0.007981
0.006984
0.006905
0.006971
0.007980
0.006147
0.006986
0.007991
0.006018
0.006980
0.007201
0.006928
0.006971
0.007982
0.007020
0.006063
0.007008
0.005953
0.006738
0.006091
0.007466
0.007321
0.006926
0.006822
0.007528
0.007111
0.007010
0.007591
0.006248
0.007039
0.007979
0.007599
0.006967
0.007006
0.007567
0.007150
0.006869
0.007916
0.007104
0.006980
0.006542
0.006981
0.008012
0.007385
0.007192
0.007994
0.006915
0.006502
0.008009
0.006982
0.006877
0.007938
0.006873
0.007949
0.006983
0.006981
0.006996
0.017299
0.009974
0.008923
0.011222
0.007034
0.007563
0.007769
0.005994
0.005908
0.007502
0.004973
0.007905
0.007664
0.006994
0.006496
0.006926
0.006562
0.007296
0.006994
0.007005
0.007081
0.007152
0.007991
0.006979
0.006519
0.006707
0.008033
0.007092
0.007035
0.007596
0.006927
0.007914
0.006406
0.006980
0.006861
0.007533
0.005985
0.006757
0.007950
0.005984
0.006982
0.006981
0.006980
0.006995
0.007464
0.006124
0.006714
0.007067
0.005901
0.007603
0.007259
0.006571
0.007009
0.006932
0.007977
0.006877
0.006866
0.008034
0.006995
0.005929
0.007943
0.006111
0.007493
0.008937
0.010007
0.007977
0.008961
0.007971
0.008950
0.009496
0.009335
0.006985
0.005984
0.006747
0.006921
0.006917
0.007255
0.007829
0.007054
0.006532
0.006545
0.006369
0.006424
0.006986
0.006923
0.006980
0.005933
0.007068
0.006974
0.005911
0.007353
0.007976
0.006374
0.007548
0.006980
0.006967
0.008659
0.006864
0.007480
0.007092
0.006972
0.008028
0.007989
0.006968
0.008363
0.007617
0.008024
0.006952
0.006922
0.006721
0.006404
0.008058
0.007991
0.006897
0.007079
0.007021
0.006982
0.007345
0.008859
0.007019
0.007259
0.007569
0.006406
0.008142
0.006983
0.006865
0.007035
0.006779
0.006995
0.007213
0.005985
0.006982
0.006983
0.006988
0.007001
0.006944
